en,tn,tkgid,tkseq,type,state
H'8410,28,PP0YPUB,828,BOTHWAY,AVFREE
H'8410,29,PP0YPUB,829,BOTHWAY,AVBUSY
H'8410,30,PP0YPUB,830,BOTHWAY,AVFREE
H'8410,31,PP0YPUB,831,BOTHWAY,AVBUSY
H'8411,1,CL0YPUB,901,BOTHWAY,AVFREE
H'8411,2,CL0YPUB,902,BOTHWAY,AVFREE
H'8411,3,CL0YPUB,903,BOTHWAY,AVFREE
H'8411,4,CL0YPUB,904,BOTHWAY,AVFREE
H'8411,5,CL0YPUB,905,BOTHWAY,AVFREE
H'8411,6,CL0YPUB,906,BOTHWAY,AVFREE
H'8411,7,CL0YPUB,907,BOTHWAY,AVFREE
H'8411,8,CL0YPUB,908,BOTHWAY,AVFREE
H'8411,9,CL0YPUB,909,BOTHWAY,AVFREE
H'8411,10,CL0YPUB,910,BOTHWAY,AVFREE
H'8411,11,CL0YPUB,911,BOTHWAY,AVFREE
H'8411,12,CL0YPUB,912,BOTHWAY,AVFREE
H'8411,13,CL0YPUB,913,BOTHWAY,AVFREE
H'8411,14,CL0YPUB,914,BOTHWAY,AVFREE
H'8411,15,CL0YPUB,915,BOTHWAY,AVFREE
H'8411,16,CL0YPUB,916,BOTHWAY,AVFREE
H'8411,17,CL0YPUB,917,BOTHWAY,AVFREE
H'8411,18,CL0YPUB,918,BOTHWAY,AVFREE
H'8411,19,CL0YPUB,919,BOTHWAY,AVFREE
H'8411,20,CL0YPUB,920,BOTHWAY,AVFREE
H'8411,21,CL0YPUB,921,BOTHWAY,AVFREE
H'8411,22,CL0YPUB,922,BOTHWAY,AVFREE
H'8411,23,CL0YPUB,923,BOTHWAY,AVFREE
H'8411,24,CL0YPUB,924,BOTHWAY,AVFREE
H'8411,25,CL0YPUB,925,BOTHWAY,AVFREE
H'8411,26,CL0YPUB,926,BOTHWAY,AVFREE
H'8411,27,CL0YPUB,927,BOTHWAY,AVFREE
H'8411,28,CL0YPUB,928,BOTHWAY,AVFREE
H'8411,29,CL0YPUB,929,BOTHWAY,AVFREE
H'8411,30,CL0YPUB,930,BOTHWAY,AVFREE
H'8411,31,CL0YPUB,931,BOTHWAY,AVFREE
H'8413,1,CL0YPUB,1101,BOTHWAY,AVFREE
H'8413,2,CL0YPUB,1102,BOTHWAY,AVFREE
H'8413,3,CL0YPUB,1103,BOTHWAY,AVFREE
H'8413,4,CL0YPUB,1104,BOTHWAY,AVFREE
H'8413,5,CL0YPUB,1105,BOTHWAY,AVFREE
H'8413,6,CL0YPUB,1106,BOTHWAY,AVFREE
H'8413,7,CL0YPUB,1107,BOTHWAY,AVFREE
H'8413,8,CL0YPUB,1108,BOTHWAY,AVFREE
H'8413,9,CL0YPUB,1109,BOTHWAY,AVFREE
H'8413,10,CL0YPUB,1110,BOTHWAY,AVFREE
H'8413,11,CL0YPUB,1111,BOTHWAY,AVFREE
H'8413,12,CL0YPUB,1112,BOTHWAY,AVFREE
H'8413,13,CL0YPUB,1113,BOTHWAY,AVFREE
H'8413,14,CL0YPUB,1114,BOTHWAY,AVFREE
H'8413,15,CL0YPUB,1115,BOTHWAY,AVFREE
H'8413,16,CL0YPUB,1116,BOTHWAY,AVFREE
H'8413,17,CL0YPUB,1117,BOTHWAY,AVFREE
H'8413,18,CL0YPUB,1118,BOTHWAY,AVFREE
H'8413,19,CL0YPUB,1119,BOTHWAY,AVBUSY
H'8413,20,CL0YPUB,1120,BOTHWAY,AVBUSY
H'8413,21,CL0YPUB,1121,BOTHWAY,AVBUSY
H'8413,22,CL0YPUB,1122,BOTHWAY,AVBUSY
H'8413,23,CL0YPUB,1123,BOTHWAY,AVBUSY
H'8413,24,CL0YPUB,1124,BOTHWAY,AVBUSY
H'8413,25,CL0YPUB,1125,BOTHWAY,AVBUSY
H'8413,26,CL0YPUB,1126,BOTHWAY,AVFREE
H'8413,27,CL0YPUB,1127,BOTHWAY,AVBUSY
H'8413,28,CL0YPUB,1128,BOTHWAY,AVBUSY
H'8413,29,CL0YPUB,1129,BOTHWAY,AVFREE
H'8413,30,CL0YPUB,1130,BOTHWAY,AVBUSY
H'8413,31,CL0YPUB,1131,BOTHWAY,AVBUSY
H'8420,1,PP0YPUB,601,BOTHWAY,AVFREE
H'8420,2,PP0YPUB,602,BOTHWAY,AVFREE
H'8420,3,PP0YPUB,603,BOTHWAY,AVFREE
H'8420,4,PP0YPUB,604,BOTHWAY,AVFREE
H'8420,5,PP0YPUB,605,BOTHWAY,AVFREE
H'8420,6,PP0YPUB,606,BOTHWAY,AVFREE
H'8420,7,PP0YPUB,607,BOTHWAY,AVFREE
H'8420,8,PP0YPUB,608,BOTHWAY,AVFREE
H'8420,9,PP0YPUB,609,BOTHWAY,AVFREE
H'8420,10,PP0YPUB,610,BOTHWAY,AVFREE
H'8420,11,PP0YPUB,611,BOTHWAY,AVFREE
H'8420,12,PP0YPUB,612,BOTHWAY,AVFREE
H'8420,13,PP0YPUB,613,BOTHWAY,AVFREE
H'8420,14,PP0YPUB,614,BOTHWAY,AVFREE
H'8420,15,PP0YPUB,615,BOTHWAY,AVFREE
H'8420,16,PP0YPUB,616,BOTHWAY,AVFREE
H'8420,17,PP0YPUB,617,BOTHWAY,AVFREE
H'8420,18,PP0YPUB,618,BOTHWAY,AVFREE
H'8420,19,PP0YPUB,619,BOTHWAY,AVFREE
H'8420,20,PP0YPUB,620,BOTHWAY,AVFREE
H'8420,21,PP0YPUB,621,BOTHWAY,AVFREE
H'8420,22,PP0YPUB,622,BOTHWAY,AVFREE
H'8420,23,PP0YPUB,623,BOTHWAY,AVFREE
H'8420,24,PP0YPUB,624,BOTHWAY,AVFREE
H'8420,25,PP0YPUB,625,BOTHWAY,AVFREE
H'8420,26,PP0YPUB,626,BOTHWAY,AVFREE
H'8420,27,PP0YPUB,627,BOTHWAY,AVFREE
H'8420,28,PP0YPUB,628,BOTHWAY,AVFREE
H'8420,29,PP0YPUB,629,BOTHWAY,AVFREE
H'8420,30,PP0YPUB,630,BOTHWAY,AVFREE
H'8420,31,PP0YPUB,631,BOTHWAY,AVFREE
H'8421,1,CL0YPUB,1001,BOTHWAY,AVFREE
H'8421,2,CL0YPUB,1002,BOTHWAY,AVFREE
H'8421,3,CL0YPUB,1003,BOTHWAY,AVFREE
H'8421,4,CL0YPUB,1004,BOTHWAY,AVFREE
H'8421,5,CL0YPUB,1005,BOTHWAY,AVFREE
H'8421,6,CL0YPUB,1006,BOTHWAY,AVFREE
H'8421,7,CL0YPUB,1007,BOTHWAY,AVFREE
H'8421,8,CL0YPUB,1008,BOTHWAY,AVFREE
H'8421,9,CL0YPUB,1009,BOTHWAY,AVFREE
H'8421,10,CL0YPUB,1010,BOTHWAY,AVFREE
H'8421,11,CL0YPUB,1011,BOTHWAY,AVFREE
H'8421,12,CL0YPUB,1012,BOTHWAY,AVFREE
H'8421,13,CL0YPUB,1013,BOTHWAY,AVFREE
H'8421,14,CL0YPUB,1014,BOTHWAY,AVFREE
H'8421,15,CL0YPUB,1015,BOTHWAY,AVFREE
H'8421,16,CL0YPUB,1016,BOTHWAY,AVFREE
H'8421,17,CL0YPUB,1017,BOTHWAY,AVFREE
H'8421,18,CL0YPUB,1018,BOTHWAY,AVFREE
H'8421,19,CL0YPUB,1019,BOTHWAY,AVFREE
H'8421,20,CL0YPUB,1020,BOTHWAY,AVFREE
H'8421,21,CL0YPUB,1021,BOTHWAY,AVFREE
H'8421,22,CL0YPUB,1022,BOTHWAY,AVFREE
H'8421,23,CL0YPUB,1023,BOTHWAY,AVFREE
H'8421,24,CL0YPUB,1024,BOTHWAY,AVFREE
H'8421,25,CL0YPUB,1025,BOTHWAY,AVFREE
H'8421,26,CL0YPUB,1026,BOTHWAY,AVFREE
H'8421,27,CL0YPUB,1027,BOTHWAY,AVFREE
H'8421,28,CL0YPUB,1028,BOTHWAY,AVFREE
H'8421,29,CL0YPUB,1029,BOTHWAY,AVFREE
H'8421,30,CL0YPUB,1030,BOTHWAY,AVFREE
H'8421,31,CL0YPUB,1031,BOTHWAY,AVFREE
H'8422,2,CASCABE0402,2,BOTHWAY,AVFREE
H'8422,3,CASCABE0402,3,BOTHWAY,AVFREE
H'8422,4,CASCABE0402,4,BOTHWAY,AVFREE
H'8422,5,CASCABE0402,5,BOTHWAY,AVFREE
H'8422,6,CASCABE0402,6,BOTHWAY,AVFREE
H'8422,7,CASCABE0402,7,BOTHWAY,AVFREE
H'8422,8,CASCABE0402,8,BOTHWAY,AVFREE
H'8422,9,CASCABE0402,9,BOTHWAY,AVFREE
H'8422,10,CASCABE0402,10,BOTHWAY,AVFREE
H'8422,11,CASCABE0402,11,BOTHWAY,AVFREE
H'8422,12,CASCABE0402,12,BOTHWAY,AVFREE
H'8422,13,CASCABE0402,13,BOTHWAY,AVFREE
H'8422,14,CASCABE0402,14,BOTHWAY,AVFREE
H'8422,15,CASCABE0402,15,BOTHWAY,AVFREE
H'8422,17,CASCABE0402,17,BOTHWAY,AVFREE
H'8422,18,CASCABE0402,18,BOTHWAY,AVFREE
H'8422,19,CASCABE0402,19,BOTHWAY,AVFREE
H'8422,20,CASCABE0402,20,BOTHWAY,AVFREE
H'8422,21,CASCABE0402,21,BOTHWAY,AVFREE
H'8422,22,CASCABE0402,22,BOTHWAY,AVFREE
H'8422,23,CASCABE0402,23,BOTHWAY,AVFREE
H'8422,24,CASCABE0402,24,BOTHWAY,AVFREE
H'8422,25,CASCABE0402,25,BOTHWAY,AVFREE
H'8422,26,CASCABE0402,26,BOTHWAY,AVFREE
H'8422,27,CASCABE0402,27,BOTHWAY,AVFREE
H'8422,28,CASCABE0402,28,BOTHWAY,AVFREE
H'8422,29,CASCABE0402,29,BOTHWAY,AVFREE
H'8422,30,CASCABE0402,30,BOTHWAY,AVFREE
H'8422,31,CASCABE0402,31,BOTHWAY,AVFREE
H'8423,1,CASCABE041F,1,BOTHWAY,AVFREE
H'8423,2,CASCABE041F,2,BOTHWAY,AVFREE
H'8423,3,CASCABE041F,3,BOTHWAY,AVFREE
H'8423,4,CASCABE041F,4,BOTHWAY,AVFREE
H'8423,5,CASCABE041F,5,BOTHWAY,AVFREE
H'8423,6,CASCABE041F,6,BOTHWAY,AVFREE
H'8423,7,CASCABE041F,7,BOTHWAY,AVFREE
H'8423,8,CASCABE041F,8,BOTHWAY,AVFREE
H'8423,9,CASCABE041F,9,BOTHWAY,AVFREE
H'8423,10,CASCABE041F,10,BOTHWAY,AVFREE
H'8423,11,CASCABE041F,11,BOTHWAY,AVFREE
H'8423,12,CASCABE041F,12,BOTHWAY,AVFREE
H'8423,13,CASCABE041F,13,BOTHWAY,AVFREE
H'8423,14,CASCABE041F,14,BOTHWAY,AVFREE
H'8423,15,CASCABE041F,15,BOTHWAY,AVFREE
H'8423,17,CASCABE041F,17,BOTHWAY,AVFREE
H'8423,18,CASCABE041F,18,BOTHWAY,AVFREE
H'8423,19,CASCABE041F,19,BOTHWAY,AVFREE
H'8423,20,CASCABE041F,20,BOTHWAY,AVFREE
H'8423,21,CASCABE041F,21,BOTHWAY,AVFREE
H'8423,22,CASCABE041F,22,BOTHWAY,AVFREE
H'8423,23,CASCABE041F,23,BOTHWAY,AVFREE
H'8423,24,CASCABE041F,24,BOTHWAY,AVFREE
H'8423,25,CASCABE041F,25,BOTHWAY,AVFREE
H'8423,26,CASCABE041F,26,BOTHWAY,AVFREE
H'8423,27,CASCABE041F,27,BOTHWAY,AVFREE
H'8423,28,CASCABE041F,28,BOTHWAY,AVFREE
H'8423,29,CASCABE041F,29,BOTHWAY,AVFREE
H'8423,30,CASCABE041F,30,BOTHWAY,AVFREE
H'8423,31,CASCABE041F,31,BOTHWAY,AVFREE
H'8430,1,CASCABE041E,1,BOTHWAY,AVBUSY
H'8430,2,CASCABE041E,2,BOTHWAY,AVFREE
H'8430,3,CASCABE041E,3,BOTHWAY,AVFREE
H'8430,4,CASCABE041E,4,BOTHWAY,AVBUSY
H'8430,5,CASCABE041E,5,BOTHWAY,AVFREE
H'8430,6,CASCABE041E,6,BOTHWAY,AVFREE
H'8430,7,CASCABE041E,7,BOTHWAY,AVFREE
H'8430,8,CASCABE041E,8,BOTHWAY,AVFREE
H'8430,9,CASCABE041E,9,BOTHWAY,AVFREE
H'8430,10,CASCABE041E,10,BOTHWAY,AVFREE
H'8430,11,CASCABE041E,11,BOTHWAY,AVFREE
H'8430,12,CASCABE041E,12,BOTHWAY,AVFREE
H'8430,13,CASCABE041E,13,BOTHWAY,AVFREE
H'8430,14,CASCABE041E,14,BOTHWAY,AVFREE
H'8430,15,CASCABE041E,15,BOTHWAY,AVFREE
H'8430,17,CASCABE041E,17,BOTHWAY,AVFREE
H'8430,18,CASCABE041E,18,BOTHWAY,AVFREE
H'8430,19,CASCABE041E,19,BOTHWAY,AVFREE
H'8430,20,CASCABE041E,20,BOTHWAY,AVFREE
H'8430,21,CASCABE041E,21,BOTHWAY,AVFREE
H'8430,22,CASCABE041E,22,BOTHWAY,AVFREE
H'8430,23,CASCABE041E,23,BOTHWAY,AVFREE
H'8430,24,CASCABE041E,24,BOTHWAY,AVFREE
H'8430,25,CASCABE041E,25,BOTHWAY,AVFREE
H'8430,26,CASCABE041E,26,BOTHWAY,AVFREE
H'8430,27,CASCABE041E,27,BOTHWAY,AVFREE
H'8430,28,CASCABE041E,28,BOTHWAY,AVFREE
H'8430,29,CASCABE041E,29,BOTHWAY,AVBUSY
H'8430,30,CASCABE041E,30,BOTHWAY,AVFREE
H'8430,31,CASCABE041E,31,BOTHWAY,AVBUSY
H'8431,1,CASCABE0421,1,BOTHWAY,AVFREE
H'8431,2,CASCABE0421,2,BOTHWAY,AVFREE
H'8431,3,CASCABE0421,3,BOTHWAY,AVFREE
H'8431,4,CASCABE0421,4,BOTHWAY,AVFREE
H'8431,5,CASCABE0421,5,BOTHWAY,AVFREE
H'8431,6,CASCABE0421,6,BOTHWAY,AVFREE
H'8431,7,CASCABE0421,7,BOTHWAY,AVFREE
H'8431,8,CASCABE0421,8,BOTHWAY,AVFREE
H'8431,9,CASCABE0421,9,BOTHWAY,AVFREE
H'8431,10,CASCABE0421,10,BOTHWAY,AVFREE
H'8432,1,CASCABE0422,1,BOTHWAY,BLOCKED
H'8432,2,CASCABE0422,2,BOTHWAY,BLOCKED
H'8432,3,CASCABE0422,3,BOTHWAY,BLOCKED
H'8432,4,CASCABE0422,4,BOTHWAY,BLOCKED
H'8432,5,CASCABE0422,5,BOTHWAY,BLOCKED
H'8432,6,CASCABE0422,6,BOTHWAY,BLOCKED
H'8432,7,CASCABE0422,7,BOTHWAY,BLOCKED
H'8432,8,CASCABE0422,8,BOTHWAY,BLOCKED
H'8432,9,CASCABE0422,9,BOTHWAY,BLOCKED
H'8432,10,CASCABE0422,10,BOTHWAY,BLOCKED
H'8433,1,CASCABE041B,1,BOTHWAY,AVFREE
H'8433,2,CASCABE041B,2,BOTHWAY,AVFREE
H'8433,3,CASCABE041B,3,BOTHWAY,AVFREE
H'8433,4,CASCABE041B,4,BOTHWAY,AVFREE
H'8433,5,CASCABE041B,5,BOTHWAY,AVFREE
H'8433,6,CASCABE041B,6,BOTHWAY,AVFREE
H'8433,7,CASCABE041B,7,BOTHWAY,AVFREE
H'8433,8,CASCABE041B,8,BOTHWAY,AVFREE
H'8433,9,CASCABE041B,9,BOTHWAY,AVFREE
H'8433,10,CASCABE041B,10,BOTHWAY,AVFREE
H'8500,1,CASCABE042C,1,BOTHWAY,BLOCKED
H'8500,2,CASCABE042C,2,BOTHWAY,BLOCKED
H'8500,3,CASCABE042C,3,BOTHWAY,BLOCKED
H'8500,4,CASCABE042C,4,BOTHWAY,BLOCKED
H'8500,5,CASCABE042C,5,BOTHWAY,BLOCKED
H'8500,6,CASCABE042C,6,BOTHWAY,BLOCKED
H'8500,7,CASCABE042C,7,BOTHWAY,BLOCKED
H'8500,8,CASCABE042C,8,BOTHWAY,BLOCKED
H'8500,9,CASCABE042C,9,BOTHWAY,AVFREE
H'8500,10,CASCABE042C,10,BOTHWAY,AVFREE
H'8500,11,CASCABE042C,11,BOTHWAY,AVFREE
H'8500,12,CASCABE042C,12,BOTHWAY,AVFREE
H'8500,13,CASCABE042C,13,BOTHWAY,AVFREE
H'8500,14,CASCABE042C,14,BOTHWAY,AVFREE
H'8500,15,CASCABE042C,15,BOTHWAY,AVFREE
H'8500,17,CASCABE042C,17,BOTHWAY,AVFREE
H'8500,18,CASCABE042C,18,BOTHWAY,AVFREE
H'8500,19,CASCABE042C,19,BOTHWAY,AVFREE
H'8500,20,CASCABE042C,20,BOTHWAY,AVFREE
H'8500,21,CASCABE042C,21,BOTHWAY,AVFREE
H'8500,22,CASCABE042C,22,BOTHWAY,AVFREE
H'8500,23,CASCABE042C,23,BOTHWAY,AVFREE
H'8500,24,CASCABE042C,24,BOTHWAY,AVFREE
H'8500,25,CASCABE042C,25,BOTHWAY,AVFREE
H'8500,26,CASCABE042C,26,BOTHWAY,AVFREE
H'8500,27,CASCABE042C,27,BOTHWAY,AVFREE
H'8500,28,CASCABE042C,28,BOTHWAY,AVFREE
H'8500,29,CASCABE042C,29,BOTHWAY,AVFREE
H'8500,30,CASCABE042C,30,BOTHWAY,AVFREE
H'8500,31,CASCABE042C,31,BOTHWAY,AVFREE
H'8501,1,CASCABE0405,1,BOTHWAY,AVFREE
H'8501,2,CASCABE0405,2,BOTHWAY,AVFREE
H'8501,3,CASCABE0405,3,BOTHWAY,AVFREE
H'8501,4,CASCABE0405,4,BOTHWAY,AVFREE
H'8501,5,CASCABE0405,5,BOTHWAY,AVFREE
H'8501,6,CASCABE0405,6,BOTHWAY,AVFREE
H'8501,7,CASCABE0405,7,BOTHWAY,AVFREE
H'8501,8,CASCABE0405,8,BOTHWAY,AVFREE
H'8501,9,CASCABE0405,9,BOTHWAY,AVFREE
H'8501,10,CASCABE0405,10,BOTHWAY,AVFREE
H'8502,1,CASCABE0435,1,BOTHWAY,AVFREE
H'8502,2,CASCABE0435,2,BOTHWAY,AVFREE
H'8502,3,CASCABE0435,3,BOTHWAY,AVFREE
H'8502,4,CASCABE0435,4,BOTHWAY,AVFREE
H'8502,5,CASCABE0435,5,BOTHWAY,AVFREE
H'8502,6,CASCABE0435,6,BOTHWAY,AVFREE
H'8502,7,CASCABE0435,7,BOTHWAY,AVFREE
H'8502,8,CASCABE0435,8,BOTHWAY,AVFREE
H'8502,9,CASCABE0435,9,BOTHWAY,AVFREE
H'8502,10,CASCABE0435,10,BOTHWAY,AVFREE
H'8502,11,CASCABE0435,11,BOTHWAY,AVFREE
H'8502,12,CASCABE0435,12,BOTHWAY,AVFREE
H'8502,13,CASCABE0435,13,BOTHWAY,AVFREE
H'8502,14,CASCABE0435,14,BOTHWAY,AVFREE
H'8502,15,CASCABE0435,15,BOTHWAY,AVFREE
H'8502,17,CASCABE0435,17,BOTHWAY,AVFREE
H'8502,18,CASCABE0435,18,BOTHWAY,AVFREE
H'8502,19,CASCABE0435,19,BOTHWAY,AVFREE
H'8502,20,CASCABE0435,20,BOTHWAY,AVFREE
H'8502,21,CASCABE0435,21,BOTHWAY,AVFREE
H'8503,1,CASCABE0424,1,BOTHWAY,AVFREE
H'8503,2,CASCABE0424,2,BOTHWAY,AVFREE
H'8503,3,CASCABE0424,3,BOTHWAY,AVFREE
H'8503,4,CASCABE0424,4,BOTHWAY,AVFREE
H'8503,5,CASCABE0424,5,BOTHWAY,AVFREE
H'8503,6,CASCABE0424,6,BOTHWAY,AVFREE
H'8503,7,CASCABE0424,7,BOTHWAY,AVFREE
H'8503,8,CASCABE0424,8,BOTHWAY,AVFREE
H'8503,9,CASCABE0424,9,BOTHWAY,AVFREE
H'8503,10,CASCABE0424,10,BOTHWAY,AVFREE
H'8516,1,CASCABE040C,125,BOTHWAY,BLOCKED
H'8516,2,CASCABE040C,126,BOTHWAY,BLOCKED
H'8516,3,CASCABE040C,127,BOTHWAY,BLOCKED
H'8516,4,CASCABE040C,128,BOTHWAY,BLOCKED
H'8516,5,CASCABE040C,129,BOTHWAY,BLOCKED
H'8516,6,CASCABE040C,130,BOTHWAY,BLOCKED
H'8516,7,CASCABE040C,131,BOTHWAY,BLOCKED
H'8516,8,CASCABE040C,132,BOTHWAY,BLOCKED
H'8516,9,CASCABE040C,133,BOTHWAY,BLOCKED
H'8516,10,CASCABE040C,134,BOTHWAY,BLOCKED
H'8516,11,CASCABE040C,135,BOTHWAY,BLOCKED
H'8516,12,CASCABE040C,136,BOTHWAY,BLOCKED
H'8516,13,CASCABE040C,137,BOTHWAY,BLOCKED
H'8516,14,CASCABE040C,138,BOTHWAY,BLOCKED
H'8516,15,CASCABE040C,139,BOTHWAY,BLOCKED
H'8516,17,CASCABE040C,141,BOTHWAY,BLOCKED
H'8516,18,CASCABE040C,142,BOTHWAY,BLOCKED
H'8516,19,CASCABE040C,143,BOTHWAY,BLOCKED
H'8516,20,CASCABE040C,144,BOTHWAY,BLOCKED
H'8516,21,CASCABE040C,145,BOTHWAY,BLOCKED
H'8516,22,CASCABE040C,146,BOTHWAY,BLOCKED
H'8516,23,CASCABE040C,147,BOTHWAY,BLOCKED
H'8516,24,CASCABE040C,148,BOTHWAY,BLOCKED
H'8516,25,CASCABE040C,149,BOTHWAY,BLOCKED
H'8516,26,CASCABE040C,150,BOTHWAY,BLOCKED
H'8516,27,CASCABE040C,151,BOTHWAY,BLOCKED
H'8516,28,CASCABE040C,152,BOTHWAY,BLOCKED
H'8516,29,CASCABE040C,153,BOTHWAY,BLOCKED
H'8516,30,CASCABE040C,154,BOTHWAY,BLOCKED
H'8516,31,CASCABE040C,155,BOTHWAY,BLOCKED
H'8613,1,CASCABE0423,1,BOTHWAY,AVBUSY
H'8613,2,CASCABE0423,2,BOTHWAY,AVFREE
H'8613,3,CASCABE0423,3,BOTHWAY,AVFREE
H'8613,4,CASCABE0423,4,BOTHWAY,AVFREE
H'8613,5,CASCABE0423,5,BOTHWAY,AVFREE
H'8613,6,CASCABE0423,6,BOTHWAY,AVFREE
H'8613,7,CASCABE0423,7,BOTHWAY,AVFREE
H'8613,8,CASCABE0423,8,BOTHWAY,AVFREE
H'8613,9,CASCABE0423,9,BOTHWAY,AVFREE
H'8613,10,CASCABE0423,10,BOTHWAY,AVFREE
H'8613,11,CASCABE0423,11,BOTHWAY,AVFREE
H'8613,12,CASCABE0423,12,BOTHWAY,AVFREE
H'8613,13,CASCABE0423,13,BOTHWAY,AVFREE
H'8613,14,CASCABE0423,14,BOTHWAY,AVFREE
H'8613,15,CASCABE0423,15,BOTHWAY,AVFREE
H'8613,17,CASCABE0423,17,BOTHWAY,AVFREE
H'8613,18,CASCABE0423,18,BOTHWAY,AVFREE
H'8613,19,CASCABE0423,19,BOTHWAY,AVFREE
H'8613,20,CASCABE0423,20,BOTHWAY,AVFREE
H'8613,21,CASCABE0423,21,BOTHWAY,AVFREE
H'8622,1,CASCABE0439,1,BOTHWAY,AVBUSY
H'8622,2,CASCABE0439,2,BOTHWAY,AVFREE
H'8622,3,CASCABE0439,3,BOTHWAY,AVFREE
H'8622,4,CASCABE0439,4,BOTHWAY,AVFREE
H'8622,5,CASCABE0439,5,BOTHWAY,AVFREE
H'8622,6,CASCABE0439,6,BOTHWAY,AVFREE
H'8622,7,CASCABE0439,7,BOTHWAY,AVFREE
H'8622,8,CASCABE0439,8,BOTHWAY,AVFREE
H'8622,9,CASCABE0439,9,BOTHWAY,AVFREE
H'8622,10,CASCABE0439,10,BOTHWAY,AVFREE
H'8622,11,CASCABE0439,11,BOTHWAY,AVFREE
H'8622,12,CASCABE0439,12,BOTHWAY,AVFREE
H'8622,13,CASCABE0439,13,BOTHWAY,AVFREE
H'8622,14,CASCABE0439,14,BOTHWAY,AVFREE
H'8622,15,CASCABE0439,15,BOTHWAY,AVFREE
H'8622,17,CASCABE0439,17,BOTHWAY,AVFREE
H'8622,18,CASCABE0439,18,BOTHWAY,AVFREE
H'8622,19,CASCABE0439,19,BOTHWAY,AVFREE
H'8622,20,CASCABE0439,20,BOTHWAY,AVFREE
H'8622,21,CASCABE0439,21,BOTHWAY,AVFREE
H'8622,22,CASCABE0439,22,BOTHWAY,AVFREE
H'8622,23,CASCABE0439,23,BOTHWAY,AVFREE
H'8622,24,CASCABE0439,24,BOTHWAY,AVFREE
H'8622,25,CASCABE0439,25,BOTHWAY,AVFREE
H'8622,26,CASCABE0439,26,BOTHWAY,AVFREE
H'8622,27,CASCABE0439,27,BOTHWAY,AVFREE
H'8622,28,CASCABE0439,28,BOTHWAY,AVFREE
H'8622,29,CASCABE0439,29,BOTHWAY,AVFREE
H'8622,30,CASCABE0439,30,BOTHWAY,AVFREE
H'8622,31,CASCABE0439,31,BOTHWAY,AVFREE
H'8623,1,CASCABE043D,63,BOTHWAY,AVBUSY
H'8623,2,CASCABE043D,64,BOTHWAY,AVFREE
H'8623,3,CASCABE043D,65,BOTHWAY,AVFREE
H'8623,4,CASCABE043D,66,BOTHWAY,AVFREE
H'8623,5,CASCABE043D,67,BOTHWAY,AVFREE
H'8623,6,CASCABE043D,68,BOTHWAY,AVFREE
H'8623,7,CASCABE043D,69,BOTHWAY,AVFREE
H'8623,8,CASCABE043D,70,BOTHWAY,AVFREE
H'8623,9,CASCABE043D,71,BOTHWAY,AVFREE
H'8623,10,CASCABE043D,72,BOTHWAY,AVFREE
H'8623,11,CASCABE043D,73,BOTHWAY,AVFREE
H'8623,12,CASCABE043D,74,BOTHWAY,AVFREE
H'8623,13,CASCABE043D,75,BOTHWAY,AVFREE
H'8623,14,CASCABE043D,76,BOTHWAY,AVFREE
H'8623,15,CASCABE043D,77,BOTHWAY,AVFREE
H'8623,17,CASCABE043D,79,BOTHWAY,AVFREE
H'8623,18,CASCABE043D,80,BOTHWAY,AVFREE
H'8623,19,CASCABE043D,81,BOTHWAY,AVFREE
H'8623,20,CASCABE043D,82,BOTHWAY,AVFREE
H'8623,21,CASCABE043D,83,BOTHWAY,AVFREE
H'8623,22,CASCABE043D,84,BOTHWAY,AVFREE
H'8623,23,CASCABE043D,85,BOTHWAY,AVFREE
H'8623,24,CASCABE043D,86,BOTHWAY,AVFREE
H'8623,25,CASCABE043D,87,BOTHWAY,AVFREE
H'8623,26,CASCABE043D,88,BOTHWAY,AVFREE
H'8623,27,CASCABE043D,89,BOTHWAY,AVFREE
H'8623,28,CASCABE043D,90,BOTHWAY,AVFREE
H'8623,29,CASCABE043D,91,BOTHWAY,AVFREE
H'8623,30,CASCABE043D,92,BOTHWAY,AVFREE
H'8623,31,CASCABE043D,93,BOTHWAY,AVFREE
H'8026,1,CG21ZHB,1,BOTHWAY,AVFREE
H'8026,2,CG21ZHB,2,BOTHWAY,AVFREE
H'8026,3,CG21ZHB,3,BOTHWAY,AVFREE
H'8026,4,CG21ZHB,4,BOTHWAY,AVFREE
H'8026,5,CG21ZHB,5,BOTHWAY,AVFREE
H'8026,6,CG21ZHB,6,BOTHWAY,AVFREE
H'8026,7,CG21ZHB,7,BOTHWAY,AVFREE
H'8026,8,CG21ZHB,8,BOTHWAY,AVFREE
H'8026,9,CG21ZHB,9,BOTHWAY,AVFREE
H'8026,10,CG21ZHB,10,BOTHWAY,AVFREE
H'8026,11,CG21ZHB,11,BOTHWAY,AVFREE
H'8026,12,CG21ZHB,12,BOTHWAY,AVFREE
H'8026,13,CG21ZHB,13,BOTHWAY,AVFREE
H'8026,14,CG21ZHB,14,BOTHWAY,AVFREE
H'8026,15,CG21ZHB,15,BOTHWAY,AVFREE
H'8026,16,CG21ZHB,16,BOTHWAY,AVFREE
H'8026,17,CG21ZHB,17,BOTHWAY,AVFREE
H'8026,18,CG21ZHB,18,BOTHWAY,AVFREE
H'8026,19,CG21ZHB,19,BOTHWAY,AVFREE
